SM_LINCS_ID	SM_CENTER_COMPOUND_ID	IDsort
LSM-33479	BRD-K61320284	33479
LSM-33480	BRD-A76025813	33480
LSM-33481	BRD-A58983154	33481
LSM-33482	BRD-K55763052	33482
LSM-33483	BRD-A83560897	33483
LSM-33484	BRD-K05062035	33484
LSM-33485	BRD-K75425362	33485
LSM-33486	BRD-K20369200	33486
LSM-33487	BRD-K68831164	33487
LSM-33488	BRD-K52264888	33488
LSM-33489	BRD-A98296758	33489
LSM-33490	BRD-A07728944	33490
LSM-33491	BRD-K65476316	33491
LSM-33492	BRD-K30048240	33492
LSM-33493	BRD-K11016696	33493
LSM-33494	BRD-K50551041	33494
LSM-33495	BRD-A52069473	33495
LSM-33496	BRD-K01423115	33496
LSM-33497	BRD-K74311809	33497
LSM-33498	BRD-K01822814	33498
LSM-33499	BRD-K91655106	33499
LSM-33500	BRD-K04148681	33500
LSM-33501	BRD-K31479951	33501
LSM-33502	BRD-K24263561	33502
LSM-33503	BRD-K02324590	33503
LSM-33504	BRD-K05625761	33504
LSM-33505	BRD-K24671563	33505
LSM-33506	BRD-K32505214	33506
LSM-33507	BRD-K33728616	33507
LSM-33508	BRD-K25746252	33508
LSM-33509	BRD-K14527025	33509
LSM-33510	BRD-K10609802	33510
LSM-33511	BRD-A65735348	33511
LSM-33512	BRD-K80212885	33512
LSM-33513	BRD-A63834895	33513
LSM-33514	BRD-K48977762	33514
LSM-33515	BRD-A80553512	33515
LSM-33516	BRD-K42843198	33516
LSM-33517	BRD-K83741996	33517
LSM-33518	BRD-A24881974	33518
LSM-33519	BRD-K50708548	33519
LSM-33520	BRD-K61893788	33520
LSM-33521	BRD-K24997804	33521
LSM-33522	BRD-K94721484	33522
LSM-33523	BRD-K12925848	33523
LSM-33524	BRD-K80754278	33524
LSM-33525	BRD-K19703964	33525
LSM-33526	BRD-K33608055	33526
LSM-33527	BRD-K91447387	33527
LSM-33528	BRD-A12604874	33528
LSM-33529	BRD-K06351180	33529
LSM-33530	BRD-K76144394	33530
LSM-33531	BRD-A35987488	33531
LSM-33532	BRD-K39577752	33532
LSM-33533	BRD-K91606815	33533
LSM-33534	BRD-K51011518	33534
LSM-33535	BRD-K90999759	33535
LSM-33536	BRD-K64641766	33536
LSM-33537	BRD-K23721146	33537
LSM-33538	BRD-A42290620	33538
LSM-33539	BRD-K86856433	33539
LSM-33540	BRD-K51248860	33540
LSM-33541	BRD-K57199154	33541
LSM-33542	BRD-K16889275	33542
LSM-33543	BRD-K77640302	33543
LSM-33544	BRD-K57020902	33544
LSM-33545	BRD-K42640804	33545
LSM-33546	BRD-K86813828	33546
LSM-33547	BRD-K95629636	33547
LSM-33548	BRD-K82065959	33548
LSM-33549	BRD-K71811334	33549
LSM-33550	BRD-K66186275	33550
LSM-33551	BRD-K67475012	33551
LSM-33552	BRD-K05251930	33552
LSM-33553	BRD-K74168355	33553
LSM-33554	BRD-K32511553	33554
LSM-33555	BRD-K65231122	33555
LSM-33556	BRD-K31164336	33556
LSM-33557	BRD-K16987672	33557
LSM-33558	BRD-K34435351	33558
LSM-33559	BRD-K61680257	33559
LSM-33560	BRD-K13062210	33560
LSM-33561	BRD-K03302230	33561
LSM-33562	BRD-K75558157	33562
LSM-33563	BRD-K61135001	33563
LSM-33564	BRD-K98181614	33564
LSM-33565	BRD-K58014084	33565
LSM-33566	BRD-K77220065	33566
LSM-33567	BRD-K86158100	33567
LSM-33568	BRD-K46011307	33568
LSM-33569	BRD-K79200350	33569
LSM-33570	BRD-A44350857	33570
LSM-33571	BRD-K35340654	33571
LSM-33572	BRD-K02643263	33572
LSM-33573	BRD-K59979696	33573
LSM-33574	BRD-K76627311	33574
LSM-33575	BRD-K52419738	33575
LSM-33576	BRD-A52212205	33576
LSM-33577	BRD-K11224142	33577
LSM-33578	BRD-K88589582	33578
LSM-33579	BRD-K51875826	33579
LSM-33580	BRD-K88758204	33580
LSM-33581	BRD-K43970149	33581
LSM-33582	BRD-K04241934	33582
LSM-33583	BRD-K54722259	33583
LSM-33584	BRD-A64242173	33584
LSM-33585	BRD-K05169437	33585
LSM-33586	BRD-K54145947	33586
LSM-33587	BRD-A14158096	33587
LSM-33588	BRD-A19251316	33588
LSM-33589	BRD-K30234286	33589
LSM-33590	BRD-K71608445	33590
LSM-33591	BRD-K12974244	33591
LSM-33592	BRD-K70333305	33592
LSM-33593	BRD-K00428484	33593
LSM-33594	BRD-K68379277	33594
LSM-33595	BRD-K44925480	33595
LSM-33596	BRD-K46433551	33596
LSM-33597	BRD-A34725553	33597
LSM-33598	BRD-A47110361	33598
LSM-33599	BRD-K15317550	33599
LSM-33600	BRD-A10759058	33600
LSM-33601	BRD-K27093637	33601
LSM-33602	BRD-K88993574	33602
LSM-33603	BRD-K76820832	33603
LSM-33604	BRD-K84637316	33604
LSM-33605	BRD-K48978360	33605
LSM-33606	BRD-A77404109	33606
LSM-33607	BRD-A33385649	33607
LSM-33608	BRD-K96406002	33608
LSM-33609	BRD-A99251840	33609
LSM-33610	BRD-K69388436	33610
LSM-33611	BRD-K48289919	33611
LSM-33612	BRD-K46270026	33612
LSM-33613	BRD-K27981654	33613
LSM-33614	BRD-A82460631	33614
LSM-33615	BRD-K22928573	33615
LSM-33616	BRD-K89799914	33616
LSM-33617	BRD-K00748382	33617
LSM-33618	BRD-K50989059	33618
LSM-33619	BRD-K07522305	33619
LSM-33620	BRD-K39317701	33620
LSM-33621	BRD-K50530988	33621
LSM-33622	BRD-K38336487	33622
LSM-33623	BRD-K42067322	33623
LSM-33624	BRD-K16263791	33624
LSM-33625	BRD-K02133023	33625
LSM-33626	BRD-A98721871	33626
LSM-33627	BRD-K59406024	33627
LSM-33628	BRD-K94875429	33628
LSM-33629	BRD-K13363673	33629
LSM-33630	BRD-K78105553	33630
LSM-33631	BRD-K63190417	33631
LSM-33632	BRD-K04889889	33632
LSM-33633	BRD-K73470065	33633
LSM-33634	BRD-K62293954	33634
LSM-33635	BRD-K62659013	33635
LSM-33636	BRD-K25785568	33636
LSM-33637	BRD-K80814897	33637
LSM-33638	BRD-K38546158	33638
LSM-33639	BRD-K78038322	33639
LSM-33640	BRD-K44235073	33640
LSM-33641	BRD-K78142829	33641
LSM-33642	BRD-K39953583	33642
LSM-33643	BRD-K27799165	33643
LSM-33644	BRD-K86410548	33644
LSM-33645	BRD-K07871530	33645
LSM-33646	BRD-A81431990	33646
LSM-33647	BRD-K83457177	33647
LSM-33648	BRD-A62642633	33648
LSM-33649	BRD-K25485767	33649
LSM-33650	BRD-K74188571	33650
LSM-33651	BRD-K20503111	33651
LSM-33652	BRD-K04769898	33652
LSM-33653	BRD-K91306567	33653
LSM-33654	BRD-K35386853	33654
LSM-33655	BRD-K18537363	33655
LSM-33656	BRD-K57695422	33656
LSM-33657	BRD-K23782109	33657
LSM-33658	BRD-K02427665	33658
LSM-33659	BRD-K22537050	33659
LSM-33660	BRD-K51568355	33660
LSM-33661	BRD-K99581286	33661
LSM-33662	BRD-K11545984	33662
LSM-33663	BRD-K73994499	33663
LSM-33664	BRD-K65250438	33664
LSM-33665	BRD-K85235446	33665
LSM-33666	BRD-K18888894	33666
LSM-33667	BRD-K92457070	33667
LSM-33668	BRD-K60635455	33668
LSM-33669	BRD-K66865641	33669
LSM-33670	BRD-K94132559	33670
LSM-33671	BRD-K19523037	33671
LSM-33672	BRD-K19734887	33672
LSM-33673	BRD-K42995703	33673
LSM-33674	BRD-K15694916	33674
LSM-33675	BRD-K73451279	33675
LSM-33676	BRD-K59221664	33676
LSM-33677	BRD-K26395018	33677
LSM-33678	BRD-K15907840	33678
LSM-33679	BRD-K08899466	33679
LSM-33680	BRD-K48691065	33680
LSM-33681	BRD-K95500312	33681
LSM-33682	BRD-K13038935	33682
LSM-33683	BRD-K63107801	33683
LSM-33684	BRD-K88190816	33684
LSM-33685	BRD-K21206585	33685
LSM-33686	BRD-K00048792	33686
LSM-33687	BRD-K93127164	33687
LSM-33688	BRD-K17749779	33688
LSM-33689	BRD-K95338817	33689
LSM-33690	BRD-K84457681	33690
LSM-33691	BRD-K41972460	33691
LSM-33692	BRD-K27864398	33692
LSM-33693	BRD-K04325154	33693
LSM-33694	BRD-K98757606	33694
LSM-33695	BRD-K06876397	33695
LSM-33696	BRD-K84593579	33696
LSM-33697	BRD-K98355012	33697
LSM-33698	BRD-K73579545	33698
LSM-33699	BRD-K03765511	33699
LSM-33700	BRD-K49303291	33700
LSM-33701	BRD-K04147413	33701
LSM-33702	BRD-K99847716	33702
LSM-33703	BRD-K23440419	33703
LSM-33704	BRD-K90335150	33704
LSM-33705	BRD-K85503438	33705
LSM-33706	BRD-K48556518	33706
LSM-33707	BRD-K85977749	33707
LSM-33708	BRD-K56837922	33708
LSM-33709	BRD-K27154831	33709
LSM-33710	BRD-K24848743	33710
LSM-33711	BRD-K91620436	33711
LSM-33712	BRD-K33098168	33712
LSM-33713	BRD-K64393896	33713
LSM-33714	BRD-K61691014	33714
LSM-33715	BRD-K68118416	33715
LSM-33716	BRD-K54260552	33716
LSM-33717	BRD-K48699175	33717
LSM-33718	BRD-K67460571	33718
LSM-33719	BRD-K22246901	33719
LSM-33720	BRD-K69196951	33720
LSM-33721	BRD-K40418847	33721
LSM-33722	BRD-K66852478	33722
LSM-33723	BRD-K36852613	33723
LSM-33724	BRD-K94647035	33724
LSM-33725	BRD-K64264263	33725
LSM-33726	BRD-K96547094	33726
LSM-33727	BRD-K44908610	33727
LSM-33728	BRD-K89524688	33728
LSM-33729	BRD-K67931592	33729
LSM-33730	BRD-K06147970	33730
LSM-33731	BRD-K46913557	33731
LSM-33732	BRD-K54351101	33732
LSM-33733	BRD-K02078126	33733
LSM-33734	BRD-K25878187	33734
LSM-33735	BRD-K22949587	33735
LSM-33736	BRD-K50423606	33736
LSM-33737	BRD-K19269952	33737
LSM-33738	BRD-K43922968	33738
LSM-33739	BRD-K12431811	33739
LSM-33740	BRD-K76329122	33740
LSM-33741	BRD-K20264945	33741
LSM-33742	BRD-K96254487	33742
LSM-33743	BRD-K92291448	33743
LSM-33744	BRD-K06146578	33744
LSM-33745	BRD-K89638177	33745
LSM-33746	BRD-K93459372	33746
LSM-33747	BRD-K31554491	33747
LSM-33748	BRD-K05657319	33748
LSM-33749	BRD-K84048601	33749
LSM-33750	BRD-K04741797	33750
LSM-33751	BRD-K10696228	33751
LSM-33752	BRD-K35588268	33752
LSM-33753	BRD-K88351048	33753
LSM-33754	BRD-K62555617	33754
LSM-33755	BRD-K93697231	33755
LSM-33756	BRD-K68683482	33756
LSM-33757	BRD-K45073068	33757
LSM-33758	BRD-K61886116	33758
LSM-33759	BRD-K56645451	33759
LSM-33760	BRD-K24156533	33760
LSM-33761	BRD-K51760683	33761
LSM-33762	BRD-K47966145	33762
LSM-33763	BRD-K60799989	33763
LSM-33764	BRD-K61795707	33764
LSM-33765	BRD-K14399036	33765
LSM-33766	BRD-K96438475	33766
LSM-33767	BRD-K32037893	33767
LSM-33768	BRD-K60521891	33768
LSM-33769	BRD-K29441085	33769
LSM-33770	BRD-K79072801	33770
LSM-33771	BRD-K14375790	33771
LSM-33772	BRD-K61414850	33772
LSM-33773	BRD-K38966099	33773
LSM-33774	BRD-K58025976	33774
LSM-33775	BRD-K86953192	33775
LSM-33776	BRD-K53581215	33776
LSM-33777	BRD-K56086519	33777
LSM-33778	BRD-K53662389	33778
LSM-33779	BRD-K62229896	33779
LSM-33780	BRD-K47349225	33780
LSM-33781	BRD-K98545272	33781
LSM-33782	BRD-K64646189	33782
LSM-33783	BRD-K30105551	33783
LSM-33784	BRD-K59149254	33784
LSM-33785	BRD-K91239327	33785
LSM-33786	BRD-K37975989	33786
LSM-33787	BRD-K51272331	33787
LSM-33788	BRD-K25596713	33788
LSM-33789	BRD-K02060635	33789
LSM-33790	BRD-K82504878	33790
LSM-33791	BRD-K67750179	33791
LSM-33792	BRD-K26321439	33792
LSM-33793	BRD-K59049340	33793
LSM-33794	BRD-K64797043	33794
LSM-33795	BRD-K76951235	33795
LSM-33796	BRD-K24599650	33796
LSM-33797	BRD-K86371068	33797
LSM-33798	BRD-K30761927	33798
LSM-33799	BRD-K14868348	33799
LSM-33800	BRD-K05060234	33800
LSM-33801	BRD-K70148902	33801
LSM-33802	BRD-K67194214	33802
LSM-33803	BRD-K62369921	33803
LSM-33804	BRD-K40621788	33804
LSM-33805	BRD-K83842535	33805
LSM-33806	BRD-K99939085	33806
LSM-33807	BRD-K61924932	33807
LSM-33808	BRD-K71486304	33808
LSM-33809	BRD-K49040541	33809
LSM-33810	BRD-K37912617	33810
LSM-33811	BRD-K54463500	33811
LSM-33812	BRD-K98169006	33812
LSM-33813	BRD-K79376287	33813
LSM-33814	BRD-K23670243	33814
LSM-33815	BRD-K21466747	33815
LSM-33816	BRD-K37015376	33816
LSM-33817	BRD-K79887735	33817
LSM-33818	BRD-K46623934	33818
LSM-33819	BRD-K08006576	33819
LSM-33820	BRD-K99119142	33820
LSM-33821	BRD-K74251295	33821
LSM-33822	BRD-K75440064	33822
LSM-33823	BRD-K46308702	33823
LSM-33824	BRD-K97067262	33824
LSM-33825	BRD-K46458719	33825
LSM-33826	BRD-K84439371	33826
LSM-33827	BRD-K45522895	33827
LSM-33828	BRD-K44779670	33828
LSM-33829	BRD-K00557942	33829
LSM-33830	BRD-K56041932	33830
LSM-33831	BRD-K31889353	33831
LSM-33832	BRD-K13888422	33832
LSM-33833	BRD-K50596260	33833
LSM-33834	BRD-K93023309	33834
LSM-33835	BRD-K01960204	33835
LSM-33836	BRD-K24343201	33836
LSM-33837	BRD-K67408816	33837
LSM-33838	BRD-K47794327	33838
LSM-33839	BRD-K81932943	33839
LSM-33840	BRD-K43387144	33840
LSM-33841	BRD-K27723822	33841
LSM-33842	BRD-K70262646	33842
LSM-33843	BRD-K92433763	33843
LSM-33844	BRD-K22137463	33844
LSM-33845	BRD-K47087435	33845
LSM-33846	BRD-K07351191	33846
LSM-33847	BRD-K65875972	33847
LSM-33848	BRD-K02395808	33848
LSM-33849	BRD-K45717258	33849
LSM-33850	BRD-K91397206	33850
LSM-33851	BRD-K00920341	33851
LSM-33852	BRD-K63632606	33852
LSM-33853	BRD-K25447152	33853
LSM-33854	BRD-K21568472	33854
LSM-33855	BRD-K93032100	33855
LSM-33856	BRD-K25718630	33856
LSM-33857	BRD-K34028745	33857
LSM-33858	BRD-K34595193	33858
LSM-33859	BRD-K76318449	33859
LSM-33860	BRD-K69453266	33860
LSM-33861	BRD-K50300854	33861
LSM-33862	BRD-K36074653	33862
LSM-33863	BRD-K14037093	33863
LSM-33864	BRD-K92011556	33864
LSM-33865	BRD-K40565784	33865
LSM-33866	BRD-K10987837	33866
LSM-33867	BRD-K50859531	33867
LSM-33868	BRD-K14041149	33868
LSM-33869	BRD-K01639528	33869
LSM-33870	BRD-K27973265	33870
LSM-33871	BRD-K12181036	33871
LSM-33872	BRD-K74817844	33872
LSM-33873	BRD-K42987166	33873
LSM-33874	BRD-K74486924	33874
LSM-33875	BRD-K11700411	33875
LSM-33876	BRD-K05228434	33876
LSM-33877	BRD-K20271299	33877
LSM-33878	BRD-K69775722	33878
LSM-33879	BRD-K38946705	33879
LSM-33880	BRD-K53720386	33880
LSM-33881	BRD-K89832379	33881
LSM-33882	BRD-K04628654	33882
LSM-33883	BRD-K30964167	33883
LSM-33884	BRD-K17659275	33884
LSM-33885	BRD-K22748970	33885
LSM-33886	BRD-K23666684	33886
LSM-33887	BRD-K45631723	33887
LSM-33888	BRD-K14364923	33888
LSM-33889	BRD-K00260816	33889
LSM-33890	BRD-K04546974	33890
LSM-33891	BRD-K75534737	33891
LSM-33892	BRD-K97359891	33892
LSM-33893	BRD-K49864183	33893
LSM-33894	BRD-K95810752	33894
LSM-33895	BRD-K78071721	33895
LSM-33896	BRD-K65887908	33896
LSM-33897	BRD-K59182232	33897
LSM-33898	BRD-K40117723	33898
LSM-33899	BRD-K01759041	33899
LSM-33900	BRD-K99859971	33900
LSM-33901	BRD-K93488589	33901
LSM-33902	BRD-K26738018	33902
LSM-33903	BRD-K16255400	33903
LSM-33904	BRD-K94540403	33904
LSM-33905	BRD-K23361743	33905
LSM-33906	BRD-K59087082	33906
LSM-33907	BRD-K75136523	33907
LSM-33908	BRD-K73200916	33908
LSM-33909	BRD-K40251180	33909
LSM-33910	BRD-K56916066	33910
LSM-33911	BRD-K58277621	33911
LSM-33912	BRD-K16943897	33912
LSM-33913	BRD-K75410936	33913
LSM-33914	BRD-K91876603	33914
LSM-33915	BRD-K06344882	33915
LSM-33916	BRD-K28932578	33916
LSM-33917	BRD-K45097650	33917
LSM-33918	BRD-K43889095	33918
LSM-33919	BRD-K81931105	33919
LSM-33920	BRD-K34256721	33920
LSM-33921	BRD-K11013450	33921
LSM-33922	BRD-K97452545	33922
LSM-33923	BRD-K47707657	33923
LSM-33924	BRD-K88278778	33924
LSM-33925	BRD-K37151525	33925
LSM-33926	BRD-K60454848	33926
LSM-33927	BRD-K67120755	33927
LSM-33928	BRD-K45307863	33928
LSM-33929	BRD-K10135449	33929
LSM-33930	BRD-K93210276	33930
LSM-33931	BRD-K42361742	33931
LSM-33932	BRD-K61144709	33932
LSM-33933	BRD-K11428617	33933
LSM-33934	BRD-K80198069	33934
LSM-33935	BRD-K18623962	33935
LSM-33936	BRD-K84932026	33936
LSM-33937	BRD-K79159743	33937
LSM-33938	BRD-K53046137	33938
LSM-33939	BRD-K34519525	33939
LSM-33940	BRD-K76008396	33940
LSM-33941	BRD-K22377875	33941
LSM-33942	BRD-K31805261	33942
LSM-33943	BRD-K24514314	33943
LSM-33944	BRD-K59095205	33944
LSM-33945	BRD-K24512597	33945
LSM-33946	BRD-K49108064	33946
LSM-33947	BRD-K86842652	33947
LSM-33948	BRD-K12158143	33948
LSM-33949	BRD-K53936012	33949
LSM-33950	BRD-K51618267	33950
LSM-33951	BRD-K86241681	33951
LSM-33952	BRD-K50272743	33952
LSM-33953	BRD-K37790543	33953
LSM-33954	BRD-K25608271	33954
LSM-33955	BRD-K69918256	33955
LSM-33956	BRD-K87224747	33956
LSM-33957	BRD-K91470977	33957
LSM-33958	BRD-K15832275	33958
LSM-33959	BRD-K16395143	33959
LSM-33960	BRD-K00275866	33960
LSM-33961	BRD-K36966028	33961
LSM-33962	BRD-K65297542	33962
LSM-33963	BRD-K72364076	33963
LSM-33964	BRD-K13258766	33964
LSM-33965	BRD-K72120094	33965
LSM-33966	BRD-K65913831	33966
LSM-33967	BRD-K63547380	33967
LSM-33968	BRD-K84524247	33968
LSM-33969	BRD-K29298614	33969
LSM-33970	BRD-K54820232	33970
LSM-33971	BRD-K80167378	33971
LSM-33972	BRD-K92887014	33972
LSM-33973	BRD-K28107038	33973
LSM-33974	BRD-K88384015	33974
LSM-33975	BRD-K32539786	33975
LSM-33976	BRD-K27499870	33976
LSM-33977	BRD-K71647210	33977
LSM-33978	BRD-K92701606	33978
LSM-33979	BRD-K92340402	33979
LSM-33980	BRD-K31564149	33980
LSM-33981	BRD-K47171373	33981
LSM-33982	BRD-K56761719	33982
LSM-33983	BRD-K85232409	33983
LSM-33984	BRD-K45057266	33984
LSM-33985	BRD-K42341574	33985
LSM-33986	BRD-K57905936	33986
LSM-33987	BRD-K54774983	33987
LSM-33988	BRD-K77691991	33988
LSM-33989	BRD-K28820796	33989
LSM-33990	BRD-K03620381	33990
LSM-33991	BRD-K88261861	33991
LSM-33992	BRD-K13006766	33992
LSM-33993	BRD-K23975481	33993
LSM-33994	BRD-K22974051	33994
LSM-33995	BRD-K66117405	33995
LSM-33996	BRD-K26148421	33996
LSM-33997	BRD-K44622259	33997
LSM-33998	BRD-K64860451	33998
LSM-33999	BRD-K16791544	33999
LSM-34000	BRD-K22789469	34000
LSM-34001	BRD-K37774987	34001
LSM-34002	BRD-K22874335	34002
LSM-34003	BRD-K37356599	34003
LSM-34004	BRD-K63987422	34004
LSM-34005	BRD-K27807469	34005
LSM-34006	BRD-K81657242	34006
LSM-34007	BRD-K52842821	34007
LSM-34008	BRD-K75840180	34008
LSM-34009	BRD-K36228696	34009
LSM-34010	BRD-K19439787	34010
LSM-34011	BRD-K07988588	34011
LSM-34012	BRD-K24533571	34012
LSM-34013	BRD-K97047764	34013
LSM-34014	BRD-K20026212	34014
LSM-34015	BRD-K72753750	34015
LSM-34016	BRD-K95014129	34016
LSM-34017	BRD-K95852319	34017
LSM-34018	BRD-K30365768	34018
LSM-34019	BRD-K24748087	34019
LSM-34020	BRD-K79538811	34020
LSM-34021	BRD-K29863828	34021
LSM-34022	BRD-K76900919	34022
LSM-34023	BRD-K23317899	34023
LSM-34024	BRD-K24108193	34024
LSM-34025	BRD-K06837383	34025
LSM-34026	BRD-K12097074	34026
LSM-34027	BRD-K92569554	34027
LSM-34028	BRD-K34405227	34028
LSM-34029	BRD-K71600285	34029
LSM-34030	BRD-K65379489	34030
LSM-34031	BRD-K02959126	34031
LSM-34032	BRD-K61950712	34032
LSM-34033	BRD-K35219796	34033
LSM-34034	BRD-K97054359	34034
LSM-34035	BRD-K93055775	34035
LSM-34036	BRD-K64200854	34036
LSM-34037	BRD-K38450726	34037
LSM-34038	BRD-K11355500	34038
LSM-34039	BRD-K33767317	34039
LSM-34040	BRD-K37387086	34040
LSM-34041	BRD-K32466161	34041
LSM-34042	BRD-K48408514	34042
LSM-34043	BRD-K29723347	34043
LSM-34044	BRD-K99525048	34044
LSM-34045	BRD-K62306795	34045
LSM-34046	BRD-K83470183	34046
LSM-34047	BRD-K54212583	34047
LSM-34048	BRD-K70618663	34048
LSM-34049	BRD-K39460811	34049
LSM-34050	BRD-K35873184	34050
LSM-34051	BRD-K28510065	34051
LSM-34052	BRD-K86453556	34052
LSM-34053	BRD-K70533622	34053
LSM-34054	BRD-K86229759	34054
LSM-34055	BRD-K20895937	34055
LSM-34056	BRD-K44167510	34056
LSM-34057	BRD-K94801143	34057
LSM-34058	BRD-K57300216	34058
LSM-34059	BRD-K21443215	34059
LSM-34060	BRD-K63398969	34060
LSM-34061	BRD-K96154586	34061
LSM-34062	BRD-K95845541	34062
LSM-34063	BRD-K31834149	34063
LSM-34064	BRD-K87483976	34064
LSM-34065	BRD-K46413323	34065
LSM-34066	BRD-K00191683	34066
LSM-34067	BRD-K36988621	34067
LSM-34068	BRD-K96250732	34068
LSM-34069	BRD-K06859109	34069
LSM-34070	BRD-K24877937	34070
LSM-34071	BRD-K87213692	34071
LSM-34072	BRD-K03730769	34072
LSM-34073	BRD-K02214161	34073
LSM-34074	BRD-K91645615	34074
LSM-34075	BRD-K08881846	34075
LSM-34076	BRD-K43414987	34076
LSM-34077	BRD-K05041614	34077
LSM-34078	BRD-K26963927	34078
LSM-34079	BRD-K76513704	34079
LSM-34080	BRD-K22718522	34080
LSM-34081	BRD-K69073492	34081
LSM-34082	BRD-K33998683	34082
LSM-34083	BRD-K50150246	34083
LSM-34084	BRD-K99558735	34084
LSM-34085	BRD-K25710391	34085
LSM-34086	BRD-K73885376	34086
LSM-34087	BRD-K77345736	34087
LSM-34088	BRD-K63733257	34088
LSM-34089	BRD-K68951856	34089
LSM-34090	BRD-K27058632	34090
LSM-34091	BRD-K76885311	34091
LSM-34092	BRD-K59099886	34092
LSM-34093	BRD-K70345052	34093
LSM-34094	BRD-K26252344	34094
LSM-34095	BRD-K68579984	34095
LSM-34096	BRD-K72353597	34096
LSM-34097	BRD-K61422214	34097
LSM-34098	BRD-K72217308	34098
LSM-34099	BRD-K92765714	34099
LSM-34100	BRD-K84935903	34100
LSM-34101	BRD-K27914478	34101
LSM-34102	BRD-K96764878	34102
LSM-34103	BRD-K37483469	34103
LSM-34104	BRD-K36806422	34104
LSM-34105	BRD-K32727528	34105
LSM-34106	BRD-K95033255	34106
LSM-34107	BRD-K45605072	34107
LSM-34108	BRD-K94409042	34108
LSM-34109	BRD-K34303900	34109
LSM-34110	BRD-K06724886	34110
LSM-34111	BRD-K15378607	34111
LSM-34112	BRD-K81110981	34112
LSM-34113	BRD-K57749441	34113
LSM-34114	BRD-K83684822	34114
LSM-34115	BRD-K14098658	34115
LSM-34116	BRD-K84151467	34116
LSM-34117	BRD-K86192746	34117
LSM-34118	BRD-K00300115	34118
LSM-34119	BRD-K68300789	34119
LSM-34120	BRD-K49100313	34120
LSM-34121	BRD-K39734779	34121
LSM-34122	BRD-K18318274	34122
LSM-34123	BRD-K21450593	34123
LSM-34124	BRD-K97315585	34124
LSM-34125	BRD-K15800236	34125
LSM-34126	BRD-K64317740	34126
LSM-34127	BRD-K29737435	34127
LSM-34128	BRD-K41900823	34128
LSM-34129	BRD-K68977895	34129
LSM-34130	BRD-K27885839	34130
LSM-34131	BRD-K49944837	34131
LSM-34132	BRD-K89801935	34132
LSM-34133	BRD-K36322496	34133
LSM-34134	BRD-K55218521	34134
LSM-34135	BRD-K47784292	34135
LSM-34136	BRD-K71253424	34136
LSM-34137	BRD-K20724649	34137
LSM-34138	BRD-K71221636	34138
LSM-34139	BRD-K09248459	34139
LSM-34140	BRD-K71053060	34140
LSM-34141	BRD-K60208734	34141
LSM-34142	BRD-K49704392	34142
LSM-34143	BRD-K97740378	34143
LSM-34144	BRD-K32434600	34144
LSM-34145	BRD-K90475322	34145
LSM-34146	BRD-K40474424	34146
LSM-34147	BRD-K97227180	34147
LSM-34148	BRD-K06529600	34148
LSM-34149	BRD-K17061569	34149
LSM-34150	BRD-K14266419	34150
LSM-34151	BRD-K99681648	34151
LSM-34152	BRD-K21419800	34152
LSM-34153	BRD-K69659917	34153
LSM-34154	BRD-K77493974	34154
LSM-34155	BRD-K84846130	34155
LSM-34156	BRD-K67146164	34156
LSM-34157	BRD-K54660148	34157
LSM-34158	BRD-K76933846	34158
LSM-34159	BRD-K26316075	34159
LSM-34160	BRD-K51207618	34160
LSM-34161	BRD-K84657389	34161
LSM-34162	BRD-K21990363	34162
LSM-34163	BRD-K35792251	34163
LSM-34164	BRD-K69671285	34164
LSM-34165	BRD-K80591672	34165
LSM-34166	BRD-K27384243	34166
LSM-34167	BRD-K04696985	34167
LSM-34168	BRD-K65932559	34168
LSM-34169	BRD-K69093885	34169
LSM-34170	BRD-K70923850	34170
LSM-34171	BRD-K63277230	34171
LSM-34172	BRD-K26690065	34172
LSM-34173	BRD-K33315581	34173
LSM-34174	BRD-K67161258	34174
LSM-34175	BRD-K02927989	34175
LSM-34176	BRD-K03852663	34176
LSM-34177	BRD-K33151492	34177
LSM-34178	BRD-K39617634	34178
LSM-34179	BRD-K30467307	34179
LSM-34180	BRD-K71537579	34180
LSM-34181	BRD-K10313926	34181
LSM-34182	BRD-K40471860	34182
LSM-34183	BRD-K48946249	34183
LSM-34184	BRD-K71415389	34184
LSM-34185	BRD-K31407552	34185
LSM-34186	BRD-K24090480	34186
LSM-34187	BRD-K32201912	34187
LSM-34188	BRD-K25467556	34188
LSM-34189	BRD-K61944729	34189
LSM-34190	BRD-K17997527	34190
LSM-34191	BRD-K46424704	34191
LSM-34192	BRD-K44817056	34192
LSM-34193	BRD-K53988643	34193
LSM-34194	BRD-K05251636	34194
LSM-34195	BRD-K10058823	34195
LSM-34196	BRD-K81222311	34196
LSM-34197	BRD-K62774895	34197
LSM-34198	BRD-K62945025	34198
LSM-34199	BRD-K17553342	34199
LSM-34200	BRD-K04256929	34200
LSM-34201	BRD-K11404512	34201
LSM-34202	BRD-K46994278	34202
LSM-34203	BRD-K49472569	34203
LSM-34204	BRD-K35664036	34204
LSM-34205	BRD-K71636088	34205
LSM-34206	BRD-K18951817	34206
LSM-34207	BRD-K79270741	34207
LSM-34208	BRD-K17367110	34208
LSM-34209	BRD-K81881801	34209
LSM-34210	BRD-K05841284	34210
LSM-34211	BRD-K37961770	34211
LSM-34212	BRD-K53470221	34212
LSM-34213	BRD-K63212062	34213
